path,category,category_score,canon_match,canon_similarity
Raw/156_spaghetti_confetti.psd,a crude hand-drawn stick-figure comic strip panel,0.3107,funnyguycomics/static/comics/001_the_funny_guy.png,0.7415
Raw/157_mayhem_in_funnytown_ii.psd,a crude hand-drawn stick-figure comic strip panel,0.3049,funnyguycomics/static/comics/001_the_funny_guy.png,0.7413
Raw/272_randomness.png,a crude hand-drawn stick-figure comic strip panel,0.2968,funnyguycomics/static/comics/001_the_funny_guy.png,0.7411
Books/XmasCarol_#2.png,a crude hand-drawn stick-figure comic strip panel,0.281,funnyguycomics/static/comics/001_the_funny_guy.png,0.7408
Books/Nawful_#8.png,a crude hand-drawn stick-figure comic strip panel,0.2622,funnyguycomics/static/comics/001_the_funny_guy.png,0.7406
Raw/117_announcement_ii.psd,a crude hand-drawn stick-figure comic strip panel,0.2904,funnyguycomics/static/comics/001_the_funny_guy.png,0.7405
RPG_RT/BattleCharSet/FG.png,a 16-bit pixel art RPG character sprite sheet,0.312,funnyguyrpg/CharSet/FG-GrayCharas.png,0.74
RPG_RT/Backdrop/FG-Cave.png,a 16-bit pixel art RPG character sprite sheet,0.2282,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7398
Raw/192_attack_of_the_drones_pg7.png,a crude hand-drawn stick-figure comic strip panel,0.29,funnyguycomics/static/comics/001_the_funny_guy.png,0.7398
RPG_RT/Battle/blue_flame.png,a 16-bit pixel art RPG character sprite sheet,0.2443,funnyguyrpg/CharSet/fg2.png,0.7397
"Books/Scan276, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2615,funnyguycomics/static/comics/001_the_funny_guy.png,0.7393
RPG_RT/Battle/Meteor.png,a 16-bit pixel art RPG character sprite sheet,0.2816,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7393
"Scan293, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2758,funnyguycomics/static/comics/001_the_funny_guy.png,0.7392
"Scans/Scan293, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2758,funnyguycomics/static/comics/001_the_funny_guy.png,0.7392
Sketches (Batch 2)2025_04_22_0041.png,a scanned page of handwritten or typed text,0.2597,funnyguycomics/static/comics/001_the_funny_guy.png,0.7389
Raw/272_randomness.psd,a crude hand-drawn stick-figure comic strip panel,0.2966,funnyguycomics/static/comics/001_the_funny_guy.png,0.7389
Raw/192_attack_of_the_drones_pg7.psd,a crude hand-drawn stick-figure comic strip panel,0.2905,funnyguycomics/static/comics/001_the_funny_guy.png,0.7383
Scan0035.jpg,a scanned page of handwritten or typed text,0.2784,funnyguycomics/static/comics/001_the_funny_guy.png,0.7382
Raw/071_the_battle.psd,a crude hand-drawn stick-figure comic strip panel,0.3166,funnyguycomics/static/comics/001_the_funny_guy.png,0.7382
RPG_RT/Monster/Statue.png,a 16-bit pixel art RPG character sprite sheet,0.268,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7379
Raw/021_dna.png,a crude hand-drawn stick-figure comic strip panel,0.303,funnyguycomics/static/comics/001_the_funny_guy.png,0.7376
Raw/117_announcement_ii.png,a crude hand-drawn stick-figure comic strip panel,0.289,funnyguycomics/static/comics/001_the_funny_guy.png,0.7376
Raw/018_cheap_choppers_2.png,a crude hand-drawn stick-figure comic strip panel,0.2934,funnyguycomics/static/comics/001_the_funny_guy.png,0.7374
Raw/018_cheap_choppers_2.psd,a crude hand-drawn stick-figure comic strip panel,0.2916,funnyguycomics/static/comics/001_the_funny_guy.png,0.7374
Raw/175_5.psd,a crude hand-drawn stick-figure comic strip panel,0.3218,funnyguycomics/static/comics/001_the_funny_guy.png,0.7374
RPG_RT/CharSet/FX-Sparkle-12.png,a 16-bit pixel art RPG character sprite sheet,0.2795,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7372
RPG_RT/Monster/FF2Jelly(UltimateMaxim).png,a 16-bit pixel art RPG character sprite sheet,0.2422,funnyguyrpg/FaceSet/fgs.png,0.7372
"Scan189, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2665,funnyguycomics/static/comics/001_the_funny_guy.png,0.7371
"Scans/Scan189, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2665,funnyguycomics/static/comics/001_the_funny_guy.png,0.7371
JBond.PNG,a crude hand-drawn stick-figure comic strip panel,0.2697,funnyguycomics/static/comics/001_the_funny_guy.png,0.737
RPG_RT/Monster/FF2Deadhead(UltimateMaxim).png,a 16-bit pixel art RPG character sprite sheet,0.2598,funnyguyrpg/CharSet/FG-GrayCharas.png,0.737
RPG_RT/ChipSet/Wilderness-Swamp-01.png,a 16-bit pixel art RPG character sprite sheet,0.2338,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7369
RPG_RT/Battle/shadowstrike.png,a 16-bit pixel art RPG character sprite sheet,0.2538,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7366
Image (22).png,a scanned page of handwritten or typed text,0.3004,funnyguycomics/static/comics/001_the_funny_guy.png,0.7363
RPG_RT/Battle/paralyze1.png,a 16-bit pixel art RPG character sprite sheet,0.2882,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7362
Books/Kare Bear War/karebear2.bmp,a crude hand-drawn stick-figure comic strip panel,0.2952,funnyguycomics/static/comics/001_the_funny_guy.png,0.7361
Raw/071_the_battle.png,a crude hand-drawn stick-figure comic strip panel,0.318,funnyguycomics/static/comics/001_the_funny_guy.png,0.7359
RPG_RT/Monster/Kendra.png,a 16-bit pixel art RPG character sprite sheet,0.2743,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7357
RPG_RT/ChipSet/7489_1112024834.png,a 16-bit pixel art RPG character sprite sheet,0.2481,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7355
RPG_RT/Backdrop/dungeon1.png,a digital painting or illustration,0.2486,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7354
Sketches (Batch 2)2025_04_22_0002.png,a scanned page of handwritten or typed text,0.2795,funnyguyrpg/CharSet/fg2.png,0.7354
RPG_RT/ChipSet/WildArms_dungeon2.png,a 16-bit pixel art RPG character sprite sheet,0.2574,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7353
Art/mrit.PNG,a crude hand-drawn stick-figure comic strip panel,0.2901,funnyguycomics/static/comics/001_the_funny_guy.png,0.7351
RPG_RT/ChipSet/DH-Vivica.png,a 16-bit pixel art RPG character sprite sheet,0.2546,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7351
Raw/175_2.psd,a crude hand-drawn stick-figure comic strip panel,0.3076,funnyguycomics/static/comics/001_the_funny_guy.png,0.735
Books/AOTD_#1.png,a crude hand-drawn stick-figure comic strip panel,0.286,funnyguycomics/static/comics/001_the_funny_guy.png,0.7348
RPG_RT/ChipSet/DesertVillage.png,a 16-bit pixel art RPG character sprite sheet,0.2538,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7348
FGComics_1.jpg,a crude hand-drawn stick-figure comic strip panel,0.2844,funnyguycomics/static/comics/001_the_funny_guy.png,0.7345
RPG_RT/Battle/revive1.png,a digital painting or illustration,0.2336,funnyguyrpg/CharSet/fg2.png,0.734
FGRPG BattleChar Template.bmp,a 16-bit pixel art RPG character sprite sheet,0.3004,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7337
Books/FG_JAM_#4(pg2).png,a crude hand-drawn stick-figure comic strip panel,0.2853,funnyguycomics/static/comics/001_the_funny_guy.png,0.7336
Books/Nawful_#4.png,a crude hand-drawn stick-figure comic strip panel,0.2838,funnyguycomics/static/comics/001_the_funny_guy.png,0.7336
Sketches (Batch 2)2025_04_22_0037.png,a crude hand-drawn stick-figure comic strip panel,0.261,funnyguycomics/static/comics/001_the_funny_guy.png,0.7334
Raw/021_dna.psd,a crude hand-drawn stick-figure comic strip panel,0.3,funnyguycomics/static/comics/001_the_funny_guy.png,0.7334
Raw/248_space_mechs_pg2.psd,a crude hand-drawn stick-figure comic strip panel,0.2545,funnyguycomics/static/comics/001_the_funny_guy.png,0.7334
RPG_RT/Monster/spforces.png,a 16-bit pixel art RPG character sprite sheet,0.296,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7331
RPG_RT/ChipSet/building.png,a 16-bit pixel art RPG character sprite sheet,0.2488,funnyguyrpg/CharSet/FG-GrayCharas.png,0.733
Raw/187_mine_cart_insanity.png,a crude hand-drawn stick-figure comic strip panel,0.3026,funnyguycomics/static/comics/001_the_funny_guy.png,0.7329
RPG_RT/Battle/strike.png,a 16-bit pixel art RPG character sprite sheet,0.2578,funnyguyrpg/FaceSet/fgs.png,0.7325
Books/FG_JAM_#4.png,a crude hand-drawn stick-figure comic strip panel,0.2808,funnyguycomics/static/comics/001_the_funny_guy.png,0.7324
RPG_RT/Monster/KOVEN.png,a 16-bit pixel art RPG character sprite sheet,0.26,funnyguyrpg/CharSet/fg2.png,0.7324
Raw/187_mine_cart_insanity.psd,a crude hand-drawn stick-figure comic strip panel,0.3007,funnyguycomics/static/comics/001_the_funny_guy.png,0.7321
Raw/248_space_mechs_pg2.png,a crude hand-drawn stick-figure comic strip panel,0.2593,funnyguycomics/static/comics/001_the_funny_guy.png,0.732
RPG_RT/ChipSet/desert.png,a 16-bit pixel art RPG character sprite sheet,0.247,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7318
Sketches (Batch 2)2025_04_22_0009.png,a crude hand-drawn stick-figure comic strip panel,0.2449,funnyguycomics/static/comics/001_the_funny_guy.png,0.7315
i-hCgs8pG-L.jpg,a crude hand-drawn stick-figure comic strip panel,0.226,funnyguycomics/static/comics/001_the_funny_guy.png,0.7314
Books/Kare Bear War/karebear6.bmp,a scanned page of handwritten or typed text,0.2741,funnyguycomics/static/comics/001_the_funny_guy.png,0.731
RPG_RT/ChipSet/Casino.png,a 16-bit pixel art RPG character sprite sheet,0.2496,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7309
RPG_RT/ChipSet/main_trees.png,a 16-bit pixel art RPG character sprite sheet,0.2405,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7309
FG-Casino.psd,a 16-bit pixel art RPG character sprite sheet,0.2496,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7309
main_trees.psd,a 16-bit pixel art RPG character sprite sheet,0.2403,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7309
RPG_RT/Battle/Sword hit.png,a crude hand-drawn stick-figure comic strip panel,0.2423,funnyguyrpg/FaceSet/fgs.png,0.7306
RPG_RT/Monster/MRIT.png,a 16-bit pixel art RPG character sprite sheet,0.2668,funnyguyrpg/CharSet/fg2.png,0.7306
Raw/023_coconuts.png,a crude hand-drawn stick-figure comic strip panel,0.2901,funnyguycomics/static/comics/001_the_funny_guy.png,0.7305
Books/AOTD_backcover.png,a crude hand-drawn stick-figure comic strip panel,0.2622,funnyguycomics/static/comics/001_the_funny_guy.png,0.7303
Raw/246_wasp_war.png,a crude hand-drawn stick-figure comic strip panel,0.2871,funnyguycomics/static/comics/001_the_funny_guy.png,0.7303
RPG_RT/Battle/explode1.png,a 16-bit pixel art RPG character sprite sheet,0.2451,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7298
RPG_RT/ChipSet/town.png,a 16-bit pixel art RPG character sprite sheet,0.2424,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7295
Sketches (Batch 2)2025_04_22_0045.png,a digital painting or illustration,0.2451,funnyguyrpg/CharSet/fg2.png,0.7295
Raw/246_wasp_war.psd,a crude hand-drawn stick-figure comic strip panel,0.2882,funnyguycomics/static/comics/001_the_funny_guy.png,0.7293
fg_cryptic.psd,a crude hand-drawn stick-figure comic strip panel,0.2599,funnyguyrpg/FaceSet/fgs.png,0.7293
Sketches (Batch 2)2025_04_22_0007.png,a crude hand-drawn stick-figure comic strip panel,0.2809,funnyguycomics/static/comics/001_the_funny_guy.png,0.7292
Sketches (Batch 2)2025_04_22_0055.png,a crude hand-drawn stick-figure comic strip panel,0.2582,funnyguyrpg/FaceSet/fgs.png,0.7292
Raw/192_2.psd,a crude hand-drawn stick-figure comic strip panel,0.2962,funnyguycomics/static/comics/001_the_funny_guy.png,0.7289
Books/AOTD_#9.png,a crude hand-drawn stick-figure comic strip panel,0.2739,funnyguycomics/static/comics/001_the_funny_guy.png,0.7286
"Scan190, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2606,funnyguycomics/static/comics/001_the_funny_guy.png,0.7286
"Scans/Scan190, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2606,funnyguycomics/static/comics/001_the_funny_guy.png,0.7286
RPG_RT/Battle/holy1.png,a logo or user-interface graphic design,0.2365,funnyguyrpg/FaceSet/fgs.png,0.7284
Pikachu.png,a 16-bit pixel art RPG character sprite sheet,0.2993,funnyguyrpg/CharSet/fg2.png,0.7283
RPG_RT/Battle/Power Geyser.png,"an unrelated photograph, like a product or real-world object",0.2294,funnyguyrpg/CharSet/fg2.png,0.7282
RPG_RT/ChipSet/add-on_5.png,a 16-bit pixel art RPG character sprite sheet,0.2662,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7281
Sketches (Batch 2)2025_04_22_0042.png,a pencil or pen sketch of a cartoon character,0.26,funnyguycomics/static/comics/001_the_funny_guy.png,0.7279
RPG_RT/ChipSet/darktown.png,a 16-bit pixel art RPG character sprite sheet,0.2348,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7278
Streetfighter.PNG,a crude hand-drawn stick-figure comic strip panel,0.2746,funnyguyrpg/FaceSet/fgs.png,0.7278
RPG_RT/Monster/Sahagin Prince.png,a 16-bit pixel art RPG character sprite sheet,0.2831,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7276
"Scan291, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2696,funnyguycomics/static/comics/001_the_funny_guy.png,0.7276
"Scans/Scan291, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2696,funnyguycomics/static/comics/001_the_funny_guy.png,0.7276
GRID.psd,"an unrelated photograph, like a product or real-world object",0.2321,funnyguyrpg/CharSet/fg2.png,0.7276
Raw/282_rambulls.psd,a crude hand-drawn stick-figure comic strip panel,0.2638,funnyguycomics/static/comics/001_the_funny_guy.png,0.7275
Raw/282_rambulls.png,a crude hand-drawn stick-figure comic strip panel,0.2635,funnyguycomics/static/comics/001_the_funny_guy.png,0.7272
Sketches2025_04_22_0013.png,a scanned page of handwritten or typed text,0.2553,funnyguycomics/static/comics/001_the_funny_guy.png,0.7272
Books/Kare Bear War/karebear3.bmp,a crude hand-drawn stick-figure comic strip panel,0.2934,funnyguycomics/static/comics/001_the_funny_guy.png,0.727
RPG_RT/Battle/fire2.png,a 16-bit pixel art RPG character sprite sheet,0.2928,funnyguyrpg/CharSet/fg2.png,0.727
RPG_RT/Monster/REPAIRMAN.png,a 16-bit pixel art RPG character sprite sheet,0.2734,funnyguyrpg/CharSet/fg2.png,0.727
Raw/244_me_want_honeycomb.png,a crude hand-drawn stick-figure comic strip panel,0.2939,funnyguycomics/static/comics/001_the_funny_guy.png,0.7269
nawful new footer.psd,a digital painting or illustration,0.2379,funnyguyrpg/FaceSet/fgs.png,0.7269
RPG_RT/Monster/Troll.png,a 16-bit pixel art RPG character sprite sheet,0.2869,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7268
Books/Anti-Drug Campaign - Funny Guy Comics (1).jpg,a crude hand-drawn stick-figure comic strip panel,0.2697,funnyguycomics/static/comics/001_the_funny_guy.png,0.7266
RPG_RT/CharSet/FX-Portal-02.png,a 16-bit pixel art RPG character sprite sheet,0.2448,funnyguyrpg/FaceSet/fgs.png,0.7266
Funny Guy Sketches (3)2025_04_22_0059.png,a crude hand-drawn stick-figure comic strip panel,0.2744,funnyguycomics/static/comics/001_the_funny_guy.png,0.7263
RPG_RT/ChipSet/urbanworld.png,a 16-bit pixel art RPG character sprite sheet,0.2574,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7262
RPG_RT/Battle/fire3.png,a 16-bit pixel art RPG character sprite sheet,0.2671,funnyguyrpg/FaceSet/fgs.png,0.7261
fgcomix081_Submergin_drawing.psd,a crude hand-drawn stick-figure comic strip panel,0.2648,funnyguycomics/static/comics/001_the_funny_guy.png,0.7261
FG-Town_Inside.psd,a 16-bit pixel art RPG character sprite sheet,0.2431,funnyguyrpg/CharSet/FG-GrayCharas.png,0.726
RPG_RT/ChipSet/26900_1166584970.png,a 16-bit pixel art RPG character sprite sheet,0.2445,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7257
Raw/244_me_want_honeycomb.psd,a crude hand-drawn stick-figure comic strip panel,0.2924,funnyguycomics/static/comics/001_the_funny_guy.png,0.7257
RPG_RT/ChipSet/4656_1085976279.png,a 16-bit pixel art RPG character sprite sheet,0.2388,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7254
Books/Kare Bear War/karebear5.bmp,a crude hand-drawn stick-figure comic strip panel,0.28,funnyguyrpg/CharSet/fg2.png,0.7253
FG-BattleCharSet.psd,a 16-bit pixel art RPG character sprite sheet,0.3103,funnyguyrpg/CharSet/fg2.png,0.7248
FG.psd,a 16-bit pixel art RPG character sprite sheet,0.3103,funnyguyrpg/CharSet/fg2.png,0.7248
Raw/023_coconuts.psd,a crude hand-drawn stick-figure comic strip panel,0.289,funnyguycomics/static/comics/001_the_funny_guy.png,0.7248
Sketches (Batch 2)2025_04_22_0064.png,a logo or user-interface graphic design,0.2541,funnyguyrpg/FaceSet/fgs.png,0.7247
Scans/scan0005.jpg,a logo or user-interface graphic design,0.2684,funnyguyrpg/FaceSet/fgs.png,0.7246
Raw/208_jurassic_park.psd,a crude hand-drawn stick-figure comic strip panel,0.2903,funnyguycomics/static/comics/001_the_funny_guy.png,0.7246
RPG_RT/Backdrop/lunarS.png,a digital painting or illustration,0.2443,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7245
Raw/298_tuo_part_2.png,a crude hand-drawn stick-figure comic strip panel,0.2938,funnyguycomics/static/comics/001_the_funny_guy.png,0.7245
Sketches (Batch 2)2025_04_22_0057.png,a logo or user-interface graphic design,0.2544,funnyguyrpg/FaceSet/fgs.png,0.7242
Sketches2025_04_22_0043.png,a crude hand-drawn stick-figure comic strip panel,0.2807,funnyguycomics/static/comics/001_the_funny_guy.png,0.7241
RPG_RT/Battle/td-ice02.png,a 16-bit pixel art RPG character sprite sheet,0.2483,funnyguyrpg/CharSet/fg2.png,0.7237
Scan0138.jpg,a crude hand-drawn stick-figure comic strip panel,0.2629,funnyguycomics/static/comics/001_the_funny_guy.png,0.7237
RPG_RT/Battle/fire1.png,a 16-bit pixel art RPG character sprite sheet,0.2891,funnyguyrpg/FaceSet/fgs.png,0.7236
Raw/151_dead_last_round.png,a crude hand-drawn stick-figure comic strip panel,0.2981,funnyguycomics/static/comics/001_the_funny_guy.png,0.7235
Raw/200_transform.png,a crude hand-drawn stick-figure comic strip panel,0.2779,funnyguycomics/static/comics/001_the_funny_guy.png,0.7235
Sketches (Batch 2)2025_04_22_0016.png,a pencil or pen sketch of a cartoon character,0.2696,funnyguycomics/static/comics/001_the_funny_guy.png,0.7231
RPG_RT/Battle/claw2.png,a logo or user-interface graphic design,0.2626,funnyguyrpg/CharSet/fg2.png,0.723
Raw/200_transform.psd,a crude hand-drawn stick-figure comic strip panel,0.2774,funnyguycomics/static/comics/001_the_funny_guy.png,0.7229
Raw/298_tuo_part_2.psd,a crude hand-drawn stick-figure comic strip panel,0.2927,funnyguycomics/static/comics/001_the_funny_guy.png,0.7226
Books/Confiscated Repair Man Comic (1).gif,a crude hand-drawn stick-figure comic strip panel,0.2883,funnyguycomics/static/comics/001_the_funny_guy.png,0.7225
Raw/208_jurassic_park.png,a crude hand-drawn stick-figure comic strip panel,0.2891,funnyguycomics/static/comics/001_the_funny_guy.png,0.7225
Books/AOTD_#10.png,a crude hand-drawn stick-figure comic strip panel,0.2791,funnyguycomics/static/comics/001_the_funny_guy.png,0.7224
RPG_RT/Battle/misc2.png,a 16-bit pixel art RPG character sprite sheet,0.238,funnyguyrpg/CharSet/fg2.png,0.7224
RPG_RT/Battle/holy2.png,a logo or user-interface graphic design,0.2594,funnyguyrpg/FaceSet/fgs.png,0.7208
Books/Kare Bear War/karebear7.bmp,a crude hand-drawn stick-figure comic strip panel,0.2568,funnyguyrpg/CharSet/fg2.png,0.7207
Scan.jpg,a crude hand-drawn stick-figure comic strip panel,0.2655,funnyguycomics/static/comics/001_the_funny_guy.png,0.7205
RPG_RT/ChipSet/1422_1057931979.png,a 16-bit pixel art RPG character sprite sheet,0.2416,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7203
RPG_RT/ChipSet/DH-Templeofholies.png,a 16-bit pixel art RPG character sprite sheet,0.2311,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7203
RPG_RT/ChipSet/main.png,a 16-bit pixel art RPG character sprite sheet,0.2403,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7203
Raw/151_dead_last_round.psd,a crude hand-drawn stick-figure comic strip panel,0.2966,funnyguycomics/static/comics/001_the_funny_guy.png,0.7202
nav.psd,a crude hand-drawn stick-figure comic strip panel,0.2952,funnyguycomics/static/comics/001_the_funny_guy.png,0.7202
RPG_RT/Monster/Deep Eyes.png,a 16-bit pixel art RPG character sprite sheet,0.2683,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7199
FGC0008.png,a crude hand-drawn stick-figure comic strip panel,0.292,funnyguycomics/static/comics/001_the_funny_guy.png,0.7196
Raw/054_funny_guy_racing.png,a crude hand-drawn stick-figure comic strip panel,0.297,funnyguycomics/static/comics/001_the_funny_guy.png,0.7196
RPG_RT/Monster/Skeleton.png,a 16-bit pixel art RPG character sprite sheet,0.2931,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7195
Scan0001.jpg,a crude hand-drawn stick-figure comic strip panel,0.2798,funnyguycomics/static/comics/001_the_funny_guy.png,0.7195
Scan0002.jpg,a crude hand-drawn stick-figure comic strip panel,0.2798,funnyguycomics/static/comics/001_the_funny_guy.png,0.7195
Scan0003.jpg,a crude hand-drawn stick-figure comic strip panel,0.2798,funnyguycomics/static/comics/001_the_funny_guy.png,0.7195
Scans/scan0002.jpg,a crude hand-drawn stick-figure comic strip panel,0.2639,funnyguyrpg/CharSet/fg2.png,0.7195
RPG_RT/Monster/Turantula.png,a 16-bit pixel art RPG character sprite sheet,0.2545,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7191
Image (45).jpg,a crude hand-drawn stick-figure comic strip panel,0.2702,funnyguycomics/static/comics/001_the_funny_guy.png,0.719
Raw/175_3.psd,a crude hand-drawn stick-figure comic strip panel,0.3068,funnyguycomics/static/comics/001_the_funny_guy.png,0.7186
FG-BattleSystem.png,a 16-bit pixel art RPG character sprite sheet,0.2523,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7185
RPG_RT/System2/FG-BattleSystem.png,a 16-bit pixel art RPG character sprite sheet,0.2523,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7185
Books/Kare Bear War/karebear4.bmp,a crude hand-drawn stick-figure comic strip panel,0.2787,funnyguycomics/static/comics/001_the_funny_guy.png,0.7184
Image (44).jpg,a crude hand-drawn stick-figure comic strip panel,0.2516,funnyguycomics/static/comics/001_the_funny_guy.png,0.7184
Batch-5.11.jpg,a scanned page of handwritten or typed text,0.274,funnyguycomics/static/comics/001_the_funny_guy.png,0.7183
Scan0029.jpg,a scanned page of handwritten or typed text,0.2903,funnyguycomics/static/comics/001_the_funny_guy.png,0.7182
Books/FG_JAM_#6.png,a crude hand-drawn stick-figure comic strip panel,0.2889,funnyguycomics/static/comics/001_the_funny_guy.png,0.7178
Raw/182_razor_vs_the_snowman.png,a crude hand-drawn stick-figure comic strip panel,0.3046,funnyguycomics/static/comics/001_the_funny_guy.png,0.7178
Raw/182_razor_vs_the_snowman.psd,a crude hand-drawn stick-figure comic strip panel,0.3035,funnyguycomics/static/comics/001_the_funny_guy.png,0.7175
Scan0033.jpg,a scanned page of handwritten or typed text,0.2807,funnyguycomics/static/comics/001_the_funny_guy.png,0.7174
watchmen1_template.jpg,a scanned page of handwritten or typed text,0.27,funnyguyrpg/CharSet/fg2.png,0.7168
Raw/248.psd,a crude hand-drawn stick-figure comic strip panel,0.2922,funnyguycomics/static/comics/001_the_funny_guy.png,0.7168
Image (43).jpg,a pencil or pen sketch of a cartoon character,0.2664,funnyguycomics/static/comics/001_the_funny_guy.png,0.7167
RPG_RT/Monster/MREVIL.png,a 16-bit pixel art RPG character sprite sheet,0.272,funnyguyrpg/CharSet/fg2.png,0.7162
RPG_RT/ChipSet/7446_1082101170.png,a 16-bit pixel art RPG character sprite sheet,0.241,funnyguyrpg/CharSet/FG-GrayCharas.png,0.716
Raw/241_bustin_froot_loops.png,a crude hand-drawn stick-figure comic strip panel,0.2537,funnyguycomics/static/comics/001_the_funny_guy.png,0.7159
Sketches2025_04_22_0011.png,a crude hand-drawn stick-figure comic strip panel,0.2746,funnyguycomics/static/comics/001_the_funny_guy.png,0.7159
Sketches2025_04_22_0005.png,a crude hand-drawn stick-figure comic strip panel,0.2567,funnyguycomics/static/comics/001_the_funny_guy.png,0.7158
menububble.psd,a logo or user-interface graphic design,0.241,funnyguyrpg/FaceSet/fgs.png,0.7155
45815_1240830116.png,a 16-bit pixel art RPG character sprite sheet,0.2541,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7154
Raw/243_robo_combat.psd,a crude hand-drawn stick-figure comic strip panel,0.2809,funnyguycomics/static/comics/001_the_funny_guy.png,0.7152
Raw/241_bustin_froot_loops.psd,a crude hand-drawn stick-figure comic strip panel,0.2525,funnyguycomics/static/comics/001_the_funny_guy.png,0.715
Raw/243_robo_combat.png,a crude hand-drawn stick-figure comic strip panel,0.2814,funnyguycomics/static/comics/001_the_funny_guy.png,0.7149
Funny Guy Sketches (3)2025_04_22_0019.png,a pencil or pen sketch of a cartoon character,0.2639,funnyguyrpg/FaceSet/fgs.png,0.7147
fgcomics_logo.psd,a logo or user-interface graphic design,0.2432,funnyguyrpg/FaceSet/fgs.png,0.7144
Sketches2025_04_22_0031.png,a crude hand-drawn stick-figure comic strip panel,0.2806,funnyguycomics/static/comics/001_the_funny_guy.png,0.7143
Book Logos 1-4.psd,a crude hand-drawn stick-figure comic strip panel,0.2706,funnyguycomics/static/comics/001_the_funny_guy.png,0.7142
Art/Timet.PNG,a crude hand-drawn stick-figure comic strip panel,0.2824,funnyguyrpg/FaceSet/fgs.png,0.7139
Covers/Book 4.psd,a crude hand-drawn stick-figure comic strip panel,0.2734,funnyguyrpg/FaceSet/fgs.png,0.7139
VARIATION_newsbg.psd,a logo or user-interface graphic design,0.2526,funnyguyrpg/FaceSet/fgs.png,0.7139
RPG_RT/Backdrop/bg014.png,a digital painting or illustration,0.2473,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7137
RPG_RT/Monster/ghost.png,a 16-bit pixel art RPG character sprite sheet,0.2753,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7134
Sketches (Batch 2)2025_04_22_0028.png,a scanned page of handwritten or typed text,0.2959,funnyguyrpg/FaceSet/fgs.png,0.7133
scrn9.JPG,a 16-bit pixel art RPG character sprite sheet,0.2386,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7133
FG-Town_Inside_v2.psd,a 16-bit pixel art RPG character sprite sheet,0.244,funnyguyrpg/CharSet/FG-GrayCharas.png,0.7132
RPG_RT/Backdrop/FG-Forest.png,a 16-bit pixel art RPG character sprite sheet,0.2425,funnyguyrpg/CharSet/FG-GrayCharas.png,0.713
Sketches2025_04_22_0003.png,a crude hand-drawn stick-figure comic strip panel,0.2697,funnyguycomics/static/comics/001_the_funny_guy.png,0.7126
